Molecule,Cluster,data,Cluster_center,Distance_to_center
205,4,[ 0.4160402335668423 -0.0540627006067533 -0.4381990226843918 -0.1077924792756491  0.1779745992837127  0.0311561404696167],[ 0.2347504091810151 -0.4930324434958973 -0.2359889961372989  0.0081206371231433  0.1187806145962538  0.0372192692022909],0.5323775637089427
206,4,[ 0.7326591573476517 -0.3487806241523248 -0.4277467705676563 -0.0827696013837348  0.059395862491357   0.0118891541247596],[ 0.2347504091810151 -0.4930324434958973 -0.2359889961372989  0.0081206371231433  0.1187806145962538  0.0372192692022909],0.5638456809336397
207,7,[-0.7063710102372076 -0.492083052021051  -0.1430565227708731  0.3207964079855901  0.1532594996561982  0.1827326616384658],[-0.5737308601642579 -0.4568000069520185 -0.2137609358317939  0.1164600680409924  0.0951908342875863 -0.0106385820484834],0.32612139505357635
208,0,[-0.4418139596696789  0.1934962339486145  0.2135380221828243  0.0725079587060343 -0.0531353284489752 -0.1720315828008851],[-0.4630875963101383 -0.0101639857324018  0.2665651709613873 -0.0385510227220721 -0.0435718773920935  0.0013700502182412],0.2953567579888423
209,0,[-0.425238727139851   0.0942872960757725  0.233695027446193   0.0066147194589946 -0.1276995246949804 -0.1821707611449837],[-0.4630875963101383 -0.0101639857324018  0.2665651709613873 -0.0385510227220721 -0.0435718773920935  0.0013700502182412],0.23712378254174774
210,4,[-0.1439325457076398 -0.5485285365333659 -0.1622317909657834  0.0747318084703949 -0.0040097033518114  0.1940312190367093],[ 0.2347504091810151 -0.4930324434958973 -0.2359889961372989  0.0081206371231433  0.1187806145962538  0.0372192692022909],0.442747354505085
211,6,[-0.223093801824263  -0.1866640935360561  0.0233226801283249  0.021464831855402  -0.3301589817782799  0.1080499475221195],[ 0.0756612542796269 -0.1326912798521235  0.192764102921883   0.036069476343783  -0.1457151931214906 -0.0027956434888014],0.4091425128047279
212,1,[ 0.9873823597847288  0.0148500286079539 -0.0709441069918259 -0.0646883407733194  0.4466144880872808 -0.092802363430271 ],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.5092801287114747
213,6,[-0.1502768469486051 -0.1068491500283559  0.1982326598378003  0.0673637255329119 -0.2470654570037701 -0.0916314252576259],[ 0.0756612542796269 -0.1326912798521235  0.192764102921883   0.036069476343783  -0.1457151931214906 -0.0027956434888014],0.26624941036364214
214,2,[-0.2630438894342632  0.9220658238308472 -0.4267115880869068 -0.2777821071350038 -0.0621423489804976  0.0878697306231575],[-0.1876035998557638  0.1868252820906622 -0.5502295925238111 -0.1867232758940011  0.0536150808722418 -0.0110722549924091],0.7700698661555353
215,7,[-0.5859854893844442 -0.3286806317919271 -0.4191734761932923 -0.046868512145215  -0.0101622001367012  0.0021048093603332],[-0.5737308601642579 -0.4568000069520185 -0.2137609358317939  0.1164600680409924  0.0951908342875863 -0.0106385820484834],0.3109613206801555
216,6,[ 0.2670311745875307 -0.1948445029601765  0.250768085916812   0.1381932098080885 -0.2052339385931189 -0.1969254253252102],[ 0.0756612542796269 -0.1326912798521235  0.192764102921883   0.036069476343783  -0.1457151931214906 -0.0027956434888014],0.3090437538273594
217,7,[-0.7968295872391102 -0.4197599156245373 -0.2147090067280669  0.2908050625022283  0.1478549720599346 -0.0341396567226521],[-0.5737308601642579 -0.4568000069520185 -0.2137609358317939  0.1164600680409924  0.0951908342875863 -0.0106385820484834],0.29132095399786484
218,3,[-0.3484381521284797  0.2369745899130458 -0.032292894789157   0.0103688319998279  0.3407272427093446 -0.3893596307923709],[-0.0467544624873694  0.3416667034970997  0.1074881567328738 -0.2222324598907815 -0.0276130599442303 -0.0268972550689632],0.6653338582771354
219,0,[-0.5796501751012002 -0.1741335934607056  0.2339434052036793  0.1317952215235393 -0.1512486731463229  0.1134211774097107],[-0.4630875963101383 -0.0101639857324018  0.2665651709613873 -0.0385510227220721 -0.0435718773920935  0.0013700502182412],0.30774118510772897
220,0,[-0.5193430701018423 -0.0090139473976661  0.2288450872726879  0.1067309205313089 -0.1068549231573078 -0.0204035436182987],[-0.4630875963101383 -0.0101639857324018  0.2665651709613873 -0.0385510227220721 -0.0435718773920935  0.0013700502182412],0.1737080364823182
221,0,[-0.5641852381028823 -0.1280487751103444  0.2152761971762093  0.1097306906428141 -0.1447123938588499  0.1167570809702922],[-0.4630875963101383 -0.0101639857324018  0.2665651709613873 -0.0385510227220721 -0.0435718773920935  0.0013700502182412],0.26884782504241284
222,5,[ 0.1505776803495672  0.8670692475485393 -0.4333446050455518  0.2431498923462474 -0.0944326213062805 -0.1613097573602767],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.49041564727349407
223,5,[0.0228363481411271 0.5555584984094465 0.1349576969485412 0.4269843721248413 0.1834486060919061 0.2292770377622458],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.3692571295198893
224,6,[-0.0960757398422777 -0.1449574250040681  0.1204531595705364  0.0097477339700209 -0.2205520627582042  0.033076841162305 ],[ 0.0756612542796269 -0.1326912798521235  0.192764102921883   0.036069476343783  -0.1457151931214906 -0.0027956434888014],0.20604162766036957
225,6,[ 0.2326483631577818 -0.3898016372024381  0.0245293136760334  0.1363087626710402 -0.3388941666680032  0.1648779459015184],[ 0.0756612542796269 -0.1326912798521235  0.192764102921883   0.036069476343783  -0.1457151931214906 -0.0027956434888014],0.441060194810458
226,4,[ 0.2685454239110486 -0.4341233987861392 -0.2624342645504613 -0.0042790593218663  0.0736298250005146 -0.014730899636898 ],[ 0.2347504091810151 -0.4930324434958973 -0.2359889961372989  0.0081206371231433  0.1187806145962538  0.0372192692022909],0.1010093911779048
227,1,[ 0.6805884472307318 -0.4953510767689552  0.0849046854523546  0.187735494366721  -0.2666677112105272  0.095684644754205 ],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.5707438999282478
228,5,[ 0.4704390879595955  0.6779301051802953 -0.0729309857458221  0.313744555105234   0.0541603319015961  0.0452677289363557],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.43301328742759365
229,5,[ 0.5579764189631229  0.8204161367621114 -0.1160474640392816  0.2669480143191331  0.0867325452675356 -0.0288052730051683],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.5350605939946034
230,5,[ 0.4354037256934265  0.5055529341279541 -0.0704291624057917  0.3257408054428377 -0.0032927701721939  0.1641719668505905],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.4771005743094572
231,5,[ 0.3365353347829625  0.4071836874594452  0.0131119101678881  0.411586693760936  -0.0027027290300079  0.1347957021936321],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.4657766817398625
232,6,[ 0.2774012927893891 -0.1621060441381993  0.4589498235087086  0.1884345045463069 -0.0225580963511118 -0.2820621166960847],[ 0.0756612542796269 -0.1326912798521235  0.192764102921883   0.036069476343783  -0.1457151931214906 -0.0027956434888014],0.4783216958302769
233,4,[ 0.0432228614125029 -0.6310682732041536 -0.1031484773902323  0.2691784618959152  0.1347663417103699 -0.0424814726328809],[ 0.2347504091810151 -0.4930324434958973 -0.2359889961372989  0.0081206371231433  0.1187806145962538  0.0372192692022909],0.3848924977886568
234,1,[ 0.742931925154062   0.2803284670091723  0.1452900005658361  0.5424584118014946  0.094791454809182  -0.0497196159825236],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.6756090213406206
235,1,[ 0.9275049509103196  0.4998582681670557 -0.0557039364791025  0.3331428692463878  0.0900761184155979  0.1003266626821774],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.6928820726382352
236,3,[-0.0751645814474714  0.3216569674086964  0.0134685975808283 -0.2707178740410558 -0.1448974538332103  0.2678037233776795],[-0.0467544624873694  0.3416667034970997  0.1074881567328738 -0.2222324598907815 -0.0276130599442303 -0.0268972550689632],0.3361581964394699
237,0,[-0.603451777120207  -0.0379735865112744 -0.0533351979216081  0.0686998731941364 -0.2414593378547835  0.0699625736783421],[-0.4630875963101383 -0.0101639857324018  0.2665651709613873 -0.0385510227220721 -0.0435718773920935  0.0013700502182412],0.4221123773585241
238,7,[-0.5472528307515119 -0.1510614532705083 -0.3932349633720984 -0.0051465064270712  0.1004502576892582 -0.0278366746991536],[-0.5737308601642579 -0.4568000069520185 -0.2137609358317939  0.1164600680409924  0.0951908342875863 -0.0106385820484834],0.37616441975494935
239,2,[-0.4172490732275637  0.3201607818698113 -0.9756025781375866 -0.2986430564822324 -0.0258889406400586  0.0393371382635748],[-0.1876035998557638  0.1868252820906622 -0.5502295925238111 -0.1867232758940011  0.0536150808722418 -0.0110722549924091],0.5223462543978595
240,0,[-0.516320172101645  -0.0258165388137624  0.2327667509639901  0.1120320604906573 -0.1108279410745506 -0.0256188236879266],[-0.4630875963101383 -0.0101639857324018  0.2665651709613873 -0.0385510227220721 -0.0435718773920935  0.0013700502182412],0.17929887089526614
241,0,[-0.449254479498574   0.0090135794842597  0.1369991554103651 -0.0731839982856489 -0.1868825674692606  0.1092397071804931],[-0.4630875963101383 -0.0101639857324018  0.2665651709613873 -0.0385510227220721 -0.0435718773920935  0.0013700502182412],0.22521044890072145
242,6,[-0.1576037712163694 -0.1364018860138045  0.2562528880401403  0.0138233577867131 -0.1705166309095706  0.1368030979200164],[ 0.0756612542796269 -0.1326912798521235  0.192764102921883   0.036069476343783  -0.1457151931214906 -0.0027956434888014],0.28116716782665857
243,3,[ 0.2065706459662573  0.3574880089285184 -0.1664478370275617 -0.3104973810572008 -0.1748829469249591  0.1120695489495764],[-0.0467544624873694  0.3416667034970997  0.1074881567328738 -0.2222324598907815 -0.0276130599442303 -0.0268972550689632],0.43388447943556513
244,4,[ 0.1845647746222433 -0.4496332163138111 -0.3732081151653831 -0.0065437146218944 -0.0345710415480245  0.0255440801761751],[ 0.2347504091810151 -0.4930324434958973 -0.2359889961372989  0.0081206371231433  0.1187806145962538  0.0372192692022909],0.21702364192871515
245,6,[ 0.4026052137038826 -0.0616601567012508  0.2372846994820687 -0.0290693851936777 -0.075859917598      0.0379412740318769],[ 0.0756612542796269 -0.1326912798521235  0.192764102921883   0.036069476343783  -0.1457151931214906 -0.0027956434888014],0.35313196375874045
246,6,[ 0.3328510521586147 -0.1602521536361693  0.2913485015436007  0.0332247434144933 -0.0837659611045607  0.0394823505066211],[ 0.0756612542796269 -0.1326912798521235  0.192764102921883   0.036069476343783  -0.1457151931214906 -0.0027956434888014],0.2868070887854479
247,1,[ 7.133621741922354e-01 -2.299999851350486e-01  2.277446649243650e-01  6.373592304419690e-02 -1.090123537055733e-01  3.928697912841000e-04],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.3005174242822105
248,1,[ 0.9289429376050592  0.0888175956435074  0.0322928299966574 -0.1493573042968682 -0.0826827511334102  0.0529861614098246],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.2492740961925488
249,2,[-0.2179753505661354  0.8305105459972816 -0.4925756220927852 -0.3415717188272296 -0.0971126692851676 -0.0246655373600992],[-0.1876035998557638  0.1868252820906622 -0.5502295925238111 -0.1867232758940011  0.0536150808722418 -0.0110722549924091],0.6822454212305835
250,7,[-0.574131672018371  -0.1963283990883133 -0.0687182460331281  0.0830648540161475  0.2340746946004483 -0.0499624256339253],[-0.5737308601642579 -0.4568000069520185 -0.2137609358317939  0.1164600680409924  0.0951908342875863 -0.0106385820484834],0.33291640492288493
251,7,[-0.5728311097661114 -0.3397417600411151 -0.1291118532640102  0.0468713136976359  0.1717426531452296  0.1583433614507468],[-0.5737308601642579 -0.4568000069520185 -0.2137609358317939  0.1164600680409924  0.0951908342875863 -0.0106385820484834],0.24520722426235922
252,5,[ 0.091601452346642   0.7653066431195751 -0.2262819217450097  0.1677561488612534 -0.0649130429614341  0.2601016545006966],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.39355147630787224
253,5,[ 0.0287300262237211  0.6947069962820308 -0.173759165290399   0.2220523242916398 -0.0682118249913086  0.2462805417741718],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.34232907660232287
254,2,[ 0.0005679019899257  0.3464747590662001 -0.3570320337744886 -0.0891990222082291 -0.1834901699144205 -0.1411508741906344],[-0.1876035998557638  0.1868252820906622 -0.5502295925238111 -0.1867232758940011  0.0536150808722418 -0.0110722549924091],0.4252905988758896
255,3,[ 0.0144642581762046  0.3372664426889357  0.2721714354075719  0.2047165569770077  0.0894921347222206 -0.3837250173697946],[-0.0467544624873694  0.3416667034970997  0.1074881567328738 -0.2222324598907815 -0.0276130599442303 -0.0268972550689632],0.5951578092411882
256,4,[ 0.1406854660670569 -0.5956769881689612 -0.1647297081849055  0.1072837136292893  0.0662650715152939 -0.0164544933009246],[ 0.2347504091810151 -0.4930324434958973 -0.2359889961372989  0.0081206371231433  0.1187806145962538  0.0372192692022909],0.19983511448731534
257,4,[ 0.6443572307430822 -0.3640043241599419 -0.1912540888858722 -0.0401677228695733  0.1020928294641154  0.0993826736418078],[ 0.2347504091810151 -0.4930324434958973 -0.2359889961372989  0.0081206371231433  0.1187806145962538  0.0372192692022909],0.4392058202156022
258,1,[ 0.9036644464973492 -0.7552375692444878  0.0354626061662333  0.1985771698957816  0.1536715284884453 -0.003629147333366 ],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.729525228291478
259,0,[-0.5767248307790465  0.0228003196092794 -0.0859435716838372  0.0317133684295393 -0.2357781598751783  0.0859271992943769],[-0.4630875963101383 -0.0101639857324018  0.2665651709613873 -0.0385510227220721 -0.0435718773920935  0.0013700502182412],0.43277330240609363
260,7,[-0.8012130038180958 -0.4261887616415848 -0.5840045777370233  0.1443441339536814 -0.1046242609648932 -0.071088742826768 ],[-0.5737308601642579 -0.4568000069520185 -0.2137609358317939  0.1164600680409924  0.0951908342875863 -0.0106385820484834],0.48386293901553334
261,3,[-0.2625123249446301  0.279878283841572  -0.0312974868850425 -0.2599192227705329 -0.1709289098815025  0.1536492807704695],[-0.0467544624873694  0.3416667034970997  0.1074881567328738 -0.2222324598907815 -0.0276130599442303 -0.0268972550689632],0.3524024622974562
262,1,[ 1.2291048104097224 -0.0583407837779789  0.0271452748821741 -0.0556816866968331 -0.1074708040329865  0.0095707463947589],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.3785400605128104
263,5,[-0.476900659813177   0.4166567191188994  0.1749531784878169  0.6296503428309629  0.0823114656654841 -0.1191455862754499],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.7383741323185509
264,5,[-0.1668406263790255  0.8942297622200401 -0.146226278965938   0.2910624714229113  0.1119436851495091  0.0315023795067293],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.3133752676348449
265,5,[-0.0780352173536747  0.4566874224224839 -0.0468081486340037  0.4903648258113515  0.0633479953590471  0.1365832393473101],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.3352806776647304
266,6,[ 0.2340768434513534 -0.1871863140074717 -0.0020932700481057  0.1528871569084727 -0.324782523322087  -0.2078012829116563],[ 0.0756612542796269 -0.1326912798521235  0.192764102921883   0.036069476343783  -0.1457151931214906 -0.0027956434888014],0.3921395094527456
267,1,[ 0.9251013549420196  0.1206446507721391 -0.1735442257764907 -0.0440832360379628 -0.2058214970420876 -0.2207929746138535],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.4256425822712552
268,2,[-0.2149154900113691  0.8174289090479371 -0.5061933900928195 -0.3534294342491274 -0.1063509162060104  0.0095387140548088],[-0.1876035998557638  0.1868252820906622 -0.5502295925238111 -0.1867232758940011  0.0536150808722418 -0.0110722549924091],0.6739072163880679
269,5,[0.0555706519159419 0.4962735084016905 0.1926675225827038 0.4854265184349103 0.1826552666808478 0.082092095233988 ],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.4039279291612348
270,6,[-0.1441385526228466 -0.2083740316459518  0.0588038505482484  0.0379901286917293 -0.2251196601913005  0.0181309295647121],[ 0.0756612542796269 -0.1326912798521235  0.192764102921883   0.036069476343783  -0.1457151931214906 -0.0027956434888014],0.2805919867090024
271,6,[-0.0967583857577325 -0.2324771912503923  0.0939066354576361 -0.0017258501849621 -0.2539844732980902  0.1406577957138973],[ 0.0756612542796269 -0.1326912798521235  0.192764102921883   0.036069476343783  -0.1457151931214906 -0.0027956434888014],0.2884235985735152
272,6,[ 0.0019353395233183 -0.2178272845844028  0.2872650081765046 -0.0387664255396626 -0.1182812351659756  0.2427045649621313],[ 0.0756612542796269 -0.1326912798521235  0.192764102921883   0.036069476343783  -0.1457151931214906 -0.0027956434888014],0.2970479044053959
273,6,[ 0.1542578161192717 -0.3194744059539655  0.3081742658561633  0.2671153243420547 -0.1340975041331816 -0.059381488109422 ],[ 0.0756612542796269 -0.1326912798521235  0.192764102921883   0.036069476343783  -0.1457151931214906 -0.0027956434888014],0.3333226272307438
274,7,[-0.5694160398722248 -0.0829167648270143 -0.0599098360283376  0.0777818156815353  0.2714425614374663 -0.1254109682903387],[-0.5737308601642579 -0.4568000069520185 -0.2137609358317939  0.1164600680409924  0.0951908342875863 -0.0106385820484834],0.4573957110635575
275,2,[-0.1925380160833051  0.6799759582392952 -0.4329675558796466 -0.3460692007985095  0.3687640985979785 -0.0553134259677937],[-0.1876035998557638  0.1868252820906622 -0.5502295925238111 -0.1867232758940011  0.0536150808722418 -0.0110722549924091],0.6193864960214592
276,4,[-0.1144007844181647 -0.3711138981204778 -0.3956997344630938  0.0126515730828039  0.0023875106349439  0.0945443719110755],[ 0.2347504091810151 -0.4930324434958973 -0.2359889961372989  0.0081206371231433  0.1187806145962538  0.0372192692022909],0.4232401907495934
277,5,[-0.315679298231787   0.5485705115828325 -0.0632361338898191  0.4590443368053017  0.0271129808124735  0.1155695205127199],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.4361101757875874
278,5,[ 0.2154821102061591  0.9596845971837552 -0.0346643597138719  0.2345830820456663  0.251097094321511   0.2074921962028562],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.4095886498040313
279,4,[ 0.1886137406004929 -0.0708601666685347 -0.3082638760005318 -0.2128463343568904  0.1453228434050073  0.245008047846033 ],[ 0.2347504091810151 -0.4930324434958973 -0.2359889961372989  0.0081206371231433  0.1187806145962538  0.0372192692022909],0.5275308054455259
280,4,[-0.1230286564472384 -0.1400031287434938 -0.2252193563753688  0.0119599997877057  0.2103324676502623 -0.0124838715215704],[ 0.2347504091810151 -0.4930324434958973 -0.2359889961372989  0.0081206371231433  0.1187806145962538  0.0372192692022909],0.5134378508817675
281,2,[ 0.0844916634267911  0.2532346211038636 -0.4281129346109035 -0.2170399995513743  0.2562966073116549  0.0337470874461419],[-0.1876035998557638  0.1868252820906622 -0.5502295925238111 -0.1867232758940011  0.0536150808722418 -0.0110722549924091],0.3706294498532779
282,2,[ 0.5294405624809035  0.0858227256852118 -0.5531384734913334 -0.3234093559180074  0.1314237806685578  0.1144920246994469],[-0.1876035998557638  0.1868252820906622 -0.5502295925238111 -0.1867232758940011  0.0536150808722418 -0.0110722549924091],0.7515756617273268
283,4,[ 0.333513467853668  -0.262429397400765  -0.3534027075028463 -0.1057738498238922  0.0933312204521621  0.0418414408330965],[ 0.2347504091810151 -0.4930324434958973 -0.2359889961372989  0.0081206371231433  0.1187806145962538  0.0372192692022909],0.3005975324801886
284,4,[ 0.3060016408459222 -0.2942769559310097 -0.3289975278354556 -0.0798758478301078  0.0930014543099784  0.0328090992316835],[ 0.2347504091810151 -0.4930324434958973 -0.2359889961372989  0.0081206371231433  0.1187806145962538  0.0372192692022909],0.24831122585967055
285,7,[-0.5391244291915929 -0.217204519907365  -0.2940510361292222  0.1064278904660964  0.1206853688265082  0.044746165091431 ],[-0.5737308601642579 -0.4568000069520185 -0.2137609358317939  0.1164600680409924  0.0951908342875863 -0.0106385820484834],0.2624274924176284
286,3,[-0.4423123819557754  0.5572964384675445  0.2303505951761222  0.1282616031703297  0.1666924367857194 -0.0601696149359003],[-0.0467544624873694  0.3416667034970997  0.1074881567328738 -0.2222324598907815 -0.0276130599442303 -0.0268972550689632],0.6162509174593519
287,5,[-0.2276442406398343  0.2395968414967565  0.3825199207654666  0.7883782478519757  0.235315983829989   0.0841839246436867],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.8528605843353352
288,5,[ 0.4783940018538625  0.6641414224045583 -0.0379255937112251  0.3412104914051547  0.1785395253739954  0.2763747403453231],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.49962099852873076
289,6,[ 0.2333505482702104 -0.3543699134487403  0.3747116617120649  0.1344083087643488 -0.1080645514528786  0.0505785031171475],[ 0.0756612542796269 -0.1326912798521235  0.192764102921883   0.036069476343783  -0.1457151931214906 -0.0027956434888014],0.3479211699336936
290,7,[-0.5488772132012925 -0.2941045455199668 -0.2641071878481661  0.1819396573115325  0.1594733035254412  0.1857798433182685],[-0.5737308601642579 -0.4568000069520185 -0.2137609358317939  0.1164600680409924  0.0951908342875863 -0.0106385820484834],0.2768072837118863
291,1,[ 0.743272930112204  -0.3084247151527381  0.1713920676446143  0.0231787104980215 -0.1520188028208685  0.1356007875715233],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.3527797630522016
292,5,[-0.4942285221199501  0.4861477342090598  0.0357476811855622  0.6737047970030156  0.1499139273461097  0.168440532905516 ],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.686579337333378
293,6,[ 0.3043822584273328  0.0360313187516477 -0.0677748925712065 -0.1276972031884561 -0.2846851096152037  0.174636585312526 ],[ 0.0756612542796269 -0.1326912798521235  0.192764102921883   0.036069476343783  -0.1457151931214906 -0.0027956434888014],0.47568428607973123
294,2,[-0.7126563968754719  0.3000497387667208 -0.4900930283822918  0.6162311426154187 -0.2518183098047558 -0.1342711635355884],[-0.1876035998557638  0.1868252820906622 -0.5502295925238111 -0.1867232758940011  0.0536150808722418 -0.0110722549924091],1.0224088952102446
295,2,[-0.2015446162583392  0.7964982095957088 -0.5492359788772749 -0.3687340575335204 -0.1271367992886374  0.041489541311427 ],[-0.1876035998557638  0.1868252820906622 -0.5502295925238111 -0.1867232758940011  0.0536150808722418 -0.0110722549924091],0.663670345114498
296,2,[-0.2253384625779736  0.7671069730570871 -0.3814278578578142 -0.2142087372771338 -0.0808423624275717 -0.3033068538932441],[-0.1876035998557638  0.1868252820906622 -0.5502295925238111 -0.1867232758940011  0.0536150808722418 -0.0110722549924091],0.6862070400416083
297,6,[ 0.1941280651481903 -0.176869549157692   0.2800952393284716  0.1223981857517073 -0.154759325022408  -0.0831325511778064],[ 0.0756612542796269 -0.1326912798521235  0.192764102921883   0.036069476343783  -0.1457151931214906 -0.0027956434888014],0.1939105290312525
298,5,[0.3872526727270204 0.3351329179720184 0.1140053899727516 0.5109015290175669 0.1259623543490691 0.1810701094922236],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.5844400904916223
299,5,[ 0.3657785393536042  0.5431888402124625  0.0064344431759609  0.6344736197219996  0.1022328799114978 -0.3325448769349994],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.5756647389502596
300,5,[ 0.5313707311849507  0.2801548969637359 -0.3796061328165017  0.6421253873903324 -0.1467079872446116 -0.418507524688865 ],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.9022200198311521
301,5,[-0.1774638164216128  1.082193216700452  -0.0384589877651824  0.2352950291335226  0.3188030426953758  0.371616518097152 ],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.6133464361914818
302,1,[ 1.2860601138233303  0.4325080341427982 -0.1478087528099956  0.3502729647253496  0.0659088729705038  0.1450751993071454],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.791527505131357
303,6,[-0.1034391208008858 -0.1698240107162051  0.3214849659442635  0.1477848541827864 -0.1596626518883991  0.0124050572778672],[ 0.0756612542796269 -0.1326912798521235  0.192764102921883   0.036069476343783  -0.1457151931214906 -0.0027956434888014],0.2508600470146548
304,6,[-0.0408316644976769  0.0947486130180217  0.3624532447546627  0.0870056503064811  0.0523278448201982 -0.0449917448118525],[ 0.0756612542796269 -0.1326912798521235  0.192764102921883   0.036069476343783  -0.1457151931214906 -0.0027956434888014],0.3710659773032021
305,3,[ 0.1003908255521715  0.3647120368030925  0.0024949961880119  0.0183002211643738 -0.0175282785525147 -0.364872738278079 ],[-0.0467544624873694  0.3416667034970997  0.1074881567328738 -0.2222324598907815 -0.0276130599442303 -0.0268972550689632],0.4532013765009524
306,6,[-0.1434888467089158  0.0082257431175133  0.208631506063006   0.2433135026959748 -0.0482979984755926 -0.386796275311313 ],[ 0.0756612542796269 -0.1326912798521235  0.192764102921883   0.036069476343783  -0.1457151931214906 -0.0027956434888014],0.5177188717052811
307,1,[ 0.6627511457070181 -0.3093112885603791  0.2589433683012519  0.1016175958739257 -0.1202233643689877  0.0243917125056402],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.4009044715456378
308,5,[-0.3114417028762701  1.2263061131001716 -0.1427006029800827  0.4406940543089146  0.3555190492254418  0.0197575162258702],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.6719563491487552
309,5,[-0.4038758807111551  0.7150235271211236  0.12687577557313    0.4151783568584993  0.2626216395723421  0.4346614768881179],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.6737728441370451
