NumAtoms,NumHeavyAtoms,NumHeteroatoms,NumRotatableBonds,RingCount,NumAromaticRings,NumAromaticCarbocycles,NumHAcceptors,MolWt,HeavyAtomMolWt,TPSA,Asphericity,Eccentricity,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex
11.0,11.0,4.0,0.0,2.0,2.0,1.0,1.0,131.01299999999998,125.97299999999998,8.809999999999999,0.27958966732266033,0.916215332291678,0.40068624243121986,0.5993137575783959,238.11085032547157,356.1467635196914,594.2576138394487,2.129757624392692,2.9970415545171556e-11
16.0,16.0,6.0,1.0,2.0,1.0,1.0,3.0,204.08400000000003,194.004,43.78000000000001,0.2166653375085641,0.893893941958353,0.44827850777184997,0.6378878307192032,639.1039086989225,909.4270612045608,1425.6849204650975,2.6993970447431255,0.18237796490478095
16.0,16.0,4.0,0.0,2.0,1.0,1.0,2.0,200.14000000000001,186.02799999999996,6.48,0.2111613482000401,0.8900886320596453,0.45578748016832293,0.6349690694892156,628.7074372568146,875.8682363729698,1379.3872464961787,2.6841877534159173,0.20641639921956223
13.0,13.0,6.0,0.0,2.0,2.0,1.0,3.0,196.51700000000002,193.493,9.86,0.3317673082918161,0.9422512642286937,0.3349067856276258,0.6650932143830496,442.43981012919477,878.6436349397724,1321.0834450548641,2.592776384076419,1.506943734243468e-11
16.0,16.0,5.0,0.0,3.0,3.0,2.0,3.0,196.064,190.01599999999996,26.93,0.41152480193021773,0.9634294622224349,0.26796207067753064,0.7320379293343536,384.88756030528566,1051.4633356878974,1436.350895976113,2.70664529591121,5.0911091686714984e-11
14.0,14.0,5.0,0.0,2.0,1.0,1.0,2.0,174.05800000000002,165.994,23.550000000000004,0.2571750959922524,0.9205416673015934,0.39064438913364996,0.69065228613031,399.2132954521383,705.8019590889448,1021.9353113902187,2.471819225489839,0.1817637355633233
12.0,12.0,5.0,0.0,2.0,1.0,1.0,3.0,164.08800000000002,158.04,6.48,0.43960695907728825,0.9693203357179485,0.2458009087933636,0.7820901865908612,244.992610519144,779.5183403303702,996.7115732883676,2.481725002058568,0.09724822318897546
13.0,13.0,6.0,0.0,2.0,2.0,1.0,4.0,162.003,157.97099999999998,47.16,0.4353606126916109,0.9679293998314008,0.25122236552907523,0.7504322131294688,254.42536296057557,759.9999617895323,1012.7496507914605,2.5013190569309853,0.015628592263193273
12.0,12.0,5.0,0.0,2.0,1.0,1.0,3.0,148.02,141.97199999999998,26.71,0.3471032465255523,0.9498611763683582,0.31267194570047174,0.7192552135832169,243.58208096931838,560.3242762318832,779.0340141442082,2.312368688300604,0.08988344122020779
16.0,16.0,7.0,2.0,2.0,2.0,1.0,5.0,206.05599999999998,197.99199999999996,45.39,0.2566456263174478,0.8954678430815095,0.44512620907664946,0.5589330722575605,707.4428518953052,888.3170628768892,1589.308464587592,2.780044514398602,0.03720426881963379
16.0,16.0,4.0,4.0,1.0,1.0,1.0,2.0,204.172,186.02799999999996,6.48,0.13079927167066147,0.8106247634880778,0.585565959410123,0.6191880892703564,845.3722838902612,893.9120192564237,1443.6841320862593,2.791920686468185,0.293026591318649
15.0,15.0,7.0,0.0,2.0,2.0,1.0,1.0,199.01000000000005,194.978,8.809999999999999,0.4274900427464284,0.9679744624150747,0.25104868076181397,0.8222168567175587,336.54734465200136,1102.236024569859,1340.5660751960113,2.6425251483923695,0.049502406124266214
15.0,15.0,4.0,0.0,2.0,1.0,1.0,2.0,188.129,174.01699999999997,6.48,0.21160354416635155,0.8892180208239178,0.45748367341577834,0.6299346398408409,559.9182481180115,770.9824862929619,1223.908700254614,2.6057718271927675,0.19363501760510576
15.0,15.0,5.0,1.0,2.0,1.0,1.0,2.0,188.08500000000004,178.005,23.550000000000004,0.3157849829471358,0.9404094789205164,0.34004413236584863,0.6962280621384304,447.9648748643075,917.1918790744135,1317.3727532000125,2.6704237100370976,0.09316881336052826
15.0,15.0,5.0,1.0,2.0,2.0,1.0,3.0,186.06899999999996,178.00499999999997,25.240000000000002,0.22251239807151868,0.8970313248422246,0.44196696963891274,0.6374348966820954,519.863580736504,749.7827001558387,1176.2498477233103,2.563698771015323,0.15406062326263203
13.0,13.0,6.0,0.0,2.0,2.0,1.0,3.0,180.062,177.03799999999998,9.86,0.5197508411612377,0.9797676252156009,0.2001384535250082,0.7998615464906614,256.82319575516453,1026.4044460887735,1283.2276418238303,2.669566957593952,1.9613916424422688e-11
13.0,13.0,6.0,0.0,2.0,2.0,1.0,3.0,180.062,177.03799999999998,9.86,0.3633446782112646,0.9521518952709482,0.30562520892743994,0.6943747910805518,346.19376713785033,786.5458008956514,1132.7395680244492,2.508152857872758,2.5220987682950166e-11
14.0,14.0,5.0,0.0,2.0,1.0,1.0,2.0,174.05800000000002,165.99399999999997,23.550000000000004,0.25726303664208566,0.9072080597229522,0.42068222730906557,0.6026576064920893,445.22551059826327,637.817628480987,1058.3416215279433,2.4801923379365243,0.08179605147238714
15.0,15.0,7.0,4.0,1.0,1.0,1.0,2.0,210.475,205.43499999999997,40.620000000000005,0.3119504834064514,0.9428385039360572,0.3332499894907986,0.7630493996631702,556.4031398619032,1274.007787640308,1669.6268789447813,2.8835076691554216,0.21008689793642593
17.0,17.0,4.0,1.0,3.0,2.0,2.0,2.0,208.11900000000003,198.03899999999996,6.48,0.5666632489738702,0.9846248939104372,0.17468204914031785,0.920851617993815,331.0047608282627,1744.920391490931,1894.8985454273818,3.0886552756817065,0.2121672244304531
16.0,16.0,7.0,0.0,2.0,2.0,1.0,4.0,206.031,200.99099999999999,44.0,0.2571201919148941,0.8949289562869996,0.44620865433008056,0.556421336506423,624.1076062033482,778.2609884356983,1398.6900526175536,2.607232841103949,0.031820618993775626
16.0,16.0,4.0,6.0,1.0,1.0,1.0,2.0,204.17199999999994,186.02799999999996,6.48,0.1814745410329135,0.8639780431071726,0.5035294837729966,0.614881523846602,840.6967061748779,1026.6109303316828,1669.6077057403945,2.9430608605368858,0.19122427712958087
16.0,16.0,6.0,1.0,2.0,1.0,1.0,3.0,204.084,194.00399999999996,32.78,0.4523748423791405,0.9710389354147507,0.23892129647351965,0.7745077368293126,420.5243634897206,1363.207792086081,1760.0957708528447,2.9465704989578656,0.06360122968246291
16.0,16.0,7.0,1.0,2.0,2.0,1.0,5.0,204.04000000000002,197.992,53.230000000000004,0.32792797039302635,0.9411255780068434,0.33805716442827377,0.6641437229101596,496.61361962329806,975.6421483990946,1469.0226147497178,2.6846978207386694,0.0240303585927778
16.0,16.0,4.0,1.0,2.0,1.0,1.0,2.0,202.156,186.02799999999996,6.48,0.38491316224421285,0.9604418936222305,0.2784804642615776,0.8080371764435662,452.3390293580543,1312.5041034633723,1624.3115313581595,2.895258721054528,0.17507019348232108
16.0,16.0,5.0,0.0,2.0,1.0,1.0,2.0,202.11200000000002,190.016,23.550000000000004,0.30032297847,0.9333333619857423,0.35901091265362867,0.6673684827713094,564.1778889177102,1048.7551449540235,1571.4783841738686,2.8067487543092886,0.08614740593335805
16.0,16.0,4.0,0.0,3.0,2.0,2.0,2.0,196.108,186.02799999999996,6.48,0.34260708313574384,0.9493553739976797,0.3142043504818572,0.730646121971556,433.12728394580154,1007.1877421485483,1378.4891370268,2.680833235477358,0.09047171392614545
14.0,14.0,7.0,0.0,2.0,1.0,1.0,2.0,196.08599999999998,190.03799999999998,40.620000000000005,0.39571327240109083,0.9626016823945791,0.2709206545302994,0.8253467745817453,342.12684987416264,1042.2730320470007,1262.8304418772163,2.598110230314062,0.09926804392670813
14.0,14.0,5.0,0.0,2.0,1.0,1.0,2.0,194.52,185.44799999999998,6.48,0.44733118259791643,0.9708638947613396,0.2396315877526219,0.8097662929523529,360.6682624968508,1218.7750565219276,1505.0948244318204,2.815774971246243,0.15959654677809135
14.0,14.0,5.0,1.0,2.0,2.0,1.0,2.0,194.51999999999998,185.44799999999998,8.17,0.20878510280123425,0.8917198515503589,0.45258778855709964,0.6494970556629446,381.8215533426935,547.9422577338144,843.6408648142789,2.1350438364484257,0.16925318869937195
14.0,14.0,6.0,1.0,2.0,2.0,1.0,4.0,192.098,186.04999999999998,19.09,0.36727864643241237,0.9533839139421802,0.3017600249143177,0.700527068439008,413.9751948927787,961.0313021648532,1371.868904803821,2.67388706703183,0.027189003041540847
15.0,15.0,5.0,0.0,2.0,1.0,1.0,2.0,192.092,181.00399999999996,6.48,0.3721048953571603,0.9561493756813481,0.29287944855207637,0.736540682190827,416.44178595773656,1047.2783892432767,1421.8880430720621,2.740621409738315,0.11640741709775418
15.0,15.0,7.0,0.0,2.0,2.0,1.0,4.0,192.00400000000002,188.98,44.0,0.2967784443894876,0.9269726954052967,0.37512880717566727,0.6248711928305561,456.29531516491807,760.0743862269599,1216.369701384308,2.516967794705829,1.0010496759253914e-11
15.0,15.0,6.0,1.0,2.0,1.0,1.0,3.0,190.05700000000002,181.99299999999997,32.78,0.27381576902114396,0.9176398818067512,0.39741294306765085,0.6198239097975206,513.6257584162005,801.0748801909372,1292.4233278652098,2.618930106909464,0.06416994893251811
15.0,15.0,7.0,0.0,2.0,2.0,1.0,5.0,190.013,185.981,64.23,0.39572440946035353,0.9601156798426764,0.27960307816659535,0.720396921835817,373.60906067283844,962.6031982320259,1336.2122589016408,2.651832375536156,9.300120323796579e-12
16.0,16.0,8.0,0.0,2.0,1.0,1.0,2.0,194.962,190.92999999999998,43.86000000000001,0.2752992828859999,0.9211998257530823,0.3890898110108909,0.6387617985609849,530.2507473022073,870.5031883386524,1362.7978227560557,2.662219240839122,0.04583548360095704
15.0,15.0,4.0,0.0,3.0,2.0,2.0,2.0,182.081,174.01699999999997,6.48,0.3621593723796699,0.9533895460425258,0.3017422302178246,0.7216586931145231,366.55122538897945,876.6584580579926,1214.7826478394154,2.5980227457848337,0.05851866133515212
13.0,13.0,6.0,0.0,2.0,2.0,1.0,4.0,178.07100000000003,174.039,30.09,0.3611775405976206,0.9515505402062943,0.30749238922794453,0.6925076108350714,341.63754313427296,769.4063562402418,1111.0438993045013,2.4978652760547333,8.372361899391877e-11
14.0,14.0,5.0,1.0,2.0,1.0,1.0,2.0,178.06499999999997,168.99299999999997,6.48,0.35795821778671116,0.9551038210716961,0.29627131311391863,0.825881951850943,314.9407128810838,877.9245210674345,1063.014537489111,2.5168289169624507,0.3110144557062434
14.0,14.0,7.0,0.0,2.0,1.0,1.0,2.0,183.02000000000004,178.988,9.72,0.3702569338672504,0.9540064740082502,0.29978600292599655,0.700213997095503,376.0196769417976,878.2739634544284,1254.2936403692593,2.617883613248754,5.0199184303759493e-11
14.0,14.0,5.0,2.0,1.0,1.0,1.0,2.0,176.07399999999996,165.99399999999997,23.55,0.1815686183341515,0.8858498477531284,0.46397203281637495,0.7161475522559108,485.0861904142221,748.7375602998399,1045.5073929126315,2.544140544769549,0.22136812919227172
14.0,14.0,6.0,4.0,1.0,1.0,1.0,2.0,176.02999999999997,169.98199999999997,40.620000000000005,0.17018457272998985,0.8676701970393866,0.4971402510053194,0.6586672980859113,518.5845848884572,687.0791626040137,1043.1353804882485,2.527359313633943,0.22064742498463835
14.0,14.0,6.0,0.0,2.0,1.0,1.0,3.0,176.03,169.98199999999997,43.78,0.3862028883237764,0.9592342868678743,0.28261207139306815,0.7438989802758755,332.8224686635411,876.064117966691,1177.6654373713511,2.6036170724426317,0.08674469885493727
14.0,14.0,5.0,0.0,2.0,1.0,1.0,2.0,174.058,165.99399999999997,23.550000000000004,0.38985474984626445,0.9599715693793389,0.28009745800947417,0.7450487988006504,328.91901263063255,874.9123144661302,1174.3020267592253,2.613702237747519,0.08032725391439376
14.0,14.0,4.0,0.0,2.0,1.0,1.0,2.0,172.086,162.00599999999997,6.48,0.33158354619961417,0.942887011822903,0.3331127180635363,0.6729436618997079,374.85001350270255,757.2600116142972,1125.2948121638678,2.5610435162727025,0.04340492003065242
14.0,14.0,4.0,0.0,3.0,3.0,1.0,2.0,168.05399999999997,162.00599999999997,9.86,0.2920822098287963,0.9243429751778988,0.3815626609605169,0.6184373390565735,365.3255344446653,592.1201797959947,957.4457142242968,2.3868913618528236,7.011921531072005e-11
16.0,12.0,5.0,0.0,2.0,2.0,1.0,3.0,166.09640711199998,158.04,9.86,0.433098287312585,0.9674788550784603,0.25295190249545757,0.7470480981779141,254.31596908535283,751.0766243195096,1005.3925927278596,2.4602980454293504,1.7713649200372295e-09
13.0,13.0,4.0,2.0,1.0,1.0,1.0,2.0,162.09099999999998,149.99499999999998,6.48,0.22720462249490087,0.9129858611883869,0.4079911975399707,0.7530169490962505,386.68613175689205,713.694836920786,947.7805748958801,2.5135507316997874,0.26727955635365375
13.0,13.0,4.0,0.0,2.0,1.0,1.0,2.0,160.07500000000002,149.99499999999998,6.48,0.3065362403910252,0.9360359092538588,0.35190449924276573,0.6755859311978705,325.2967214800982,624.5043441321226,924.3892083791977,2.4195248493486052,0.10518616718510497
13.0,13.0,4.0,0.0,2.0,1.0,1.0,2.0,160.07500000000002,149.99499999999998,6.48,0.3019384814477088,0.933726403105554,0.3579874357342228,0.6662393147714231,334.2599834386425,622.080889137694,933.7198741433036,2.4297474121851805,0.09919303086593145
13.0,13.0,5.0,1.0,2.0,1.0,1.0,3.0,160.031,153.98299999999998,23.55,0.33375512466074886,0.9480898496284533,0.3180025739384775,0.7517582689091874,288.1806170341268,681.2591455208454,906.2210203678408,2.4208065830698797,0.1000022661600061
13.0,13.0,4.0,0.0,2.0,1.0,1.0,2.0,158.059,149.99499999999998,6.48,0.2615825556946893,0.9077011517986854,0.41961722917837874,0.5958002173315639,371.9796180651643,528.1611951923077,886.4736531278992,2.377337332158305,0.054168831222609626
11.0,11.0,5.0,0.0,2.0,1.0,1.0,3.0,150.06099999999998,146.029,6.48,0.2912355341725312,0.9287158161976602,0.3707923040521655,0.6523622050849801,271.8055032063389,478.2074371235438,733.0397644070291,2.222948373820413,0.019210157167813543
12.0,12.0,4.0,2.0,1.0,1.0,1.0,2.0,148.06399999999996,137.98399999999998,6.48,0.16593046213712012,0.839049607408674,0.5440549203043294,0.5902379523403097,415.9948093275189,451.3072399093942,764.6191474471416,2.347522994494363,0.21647344635058383
12.0,12.0,4.0,0.0,2.0,1.0,1.0,2.0,144.03199999999998,137.98399999999998,6.48,0.26982688928723514,0.9081225502564207,0.41870447061832844,0.5812955293913746,308.43102727372366,428.2007713341011,736.6317986006771,2.261495539794964,1.7679438212387317e-11
12.0,12.0,5.0,0.0,2.0,1.0,1.0,2.0,143.84099999999998,136.78499999999997,6.48,0.3442609481303435,0.9475827238656809,0.3195105341476191,0.6923701982297835,262.04626192392726,567.8467622285601,820.1490527472174,2.3949208496317667,0.04085793098872257
12.0,12.0,6.0,0.0,2.0,1.0,1.0,3.0,138.942,134.91,9.72,0.2518222516842251,0.9181339726963684,0.3962701202220327,0.6879279491725678,263.2962863967458,457.0843600930061,664.4363855877381,2.232361003441541,0.1105089184723346
11.0,11.0,5.0,0.0,2.0,1.0,1.0,2.0,128.80599999999995,124.77399999999997,6.48,0.2687494691236462,0.9070865445374948,0.42094417767564823,0.5790558223365662,256.0355262016284,352.20551805873373,608.2410442529329,2.1730504780546758,2.41560106137032e-11
12.0,12.0,5.0,0.0,2.0,2.0,1.0,1.0,210.917,205.87699999999998,8.809999999999999,0.2809207565951049,0.9171783239212025,0.39847700326253954,0.6015229967470296,238.11085107091927,359.4414521326778,597.552303197879,1.683186230159686,2.9970034499442834e-11
16.0,16.0,6.0,1.0,2.0,1.0,1.0,4.0,204.08399999999997,194.00399999999996,32.78,0.4965140742062029,0.9771912379829736,0.21236121211111886,0.8015970460294468,396.9071867221798,1498.2002846069606,1869.0192186061574,3.03677516703194,0.0647367239323814
16.0,16.0,7.0,1.0,2.0,2.0,1.0,4.0,204.03999999999996,197.992,55.45,0.20599446369450394,0.9015882261355082,0.4325952733142466,0.7341759610627993,586.0998231851049,994.6951053556279,1354.84564751439,2.682123588478278,0.38820206337418306
16.0,16.0,4.0,2.0,2.0,1.0,1.0,2.0,202.15600000000003,186.02799999999996,6.48,0.49295370810364464,0.9771424180624556,0.21258573522947696,0.859678583209216,383.36737385016386,1550.3049649327947,1803.3541781923213,3.040218336505737,0.19020930173133585
16.0,16.0,4.0,2.0,2.0,1.0,1.0,2.0,202.15600000000003,186.02799999999996,6.48,0.4205783064336641,0.9669589318859324,0.25493219499705544,0.8465287867104907,426.6360098884774,1416.6891075568906,1673.527385952195,2.9492987143324947,0.200850978587842
16.0,16.0,6.0,1.0,2.0,2.0,1.0,4.0,202.06799999999998,194.004,44.0,0.42978882922620193,0.9677186138653177,0.25203310175171056,0.7772193327182424,414.26290029953327,1277.5033624667192,1643.6844899351465,2.872853613573507,0.10438257094507347
16.0,16.0,4.0,0.0,3.0,1.0,1.0,2.0,196.10800000000003,186.02799999999996,6.48,0.4030712508189063,0.9630602761492987,0.26928591590210654,0.768008217559578,390.83874500137216,1114.679046232949,1451.3894783247918,2.7457196979472345,0.10050901462091168
15.0,15.0,7.0,0.0,2.0,2.0,1.0,3.0,192.02900000000002,185.981,69.16999999999999,0.27866167680268555,0.9174634453298373,0.3978200931118298,0.6078791587743649,278.7310287991018,425.90805805045665,700.64592921592,1.912862704937491,0.004553055535093804
12.0,12.0,6.0,2.0,1.0,1.0,1.0,2.0,188.89999999999998,184.868,6.48,0.10508716275095338,0.7929135537397553,0.6093341417447345,0.6602373467672535,613.4170470653041,664.6613341844629,1006.7006015925496,2.4591845448928606,0.2839685608286899
15.0,15.0,4.0,0.0,2.0,1.0,1.0,2.0,188.129,174.01699999999997,6.48,0.3889587769555314,0.9597163259534361,0.28097077018515276,0.7425937149995931,400.60188286944555,1058.7736234620368,1425.777786797747,2.769118717038646,0.09323364665523075
13.0,13.0,5.0,2.0,1.0,1.0,1.0,2.0,184.52499999999998,173.43699999999998,6.48,0.16639736854324014,0.8318803608386531,0.5549550119162383,0.5764149909545744,434.8737929529007,451.69025965867314,783.619903622995,2.1273529455078815,0.21614104709977225
14.0,14.0,7.0,0.0,2.0,2.0,1.0,5.0,178.002,173.96999999999997,67.39,0.36997205890487345,0.9539318781222729,0.3000232855998235,0.6999767144075653,336.2702516360395,784.5435910836469,1120.813842711405,2.5093099116741815,1.0509715885850136e-11
14.0,14.0,4.0,1.0,2.0,1.0,1.0,2.0,174.10200000000003,162.00599999999997,6.48,0.34128726149270505,0.9486336918915331,0.3163765456038735,0.7223062802316285,373.74919582245354,853.291418486155,1181.3429314397242,2.6299406497787254,0.11552117205408244
14.0,14.0,4.0,0.0,2.0,1.0,1.0,2.0,174.102,162.00599999999997,6.48,0.35262936176006043,0.9510791073578941,0.308947457583504,0.7180215192882885,371.25103745630946,862.8206104582804,1201.663999309545,2.644832653763405,0.09512674914440085
14.0,14.0,4.0,1.0,2.0,1.0,1.0,2.0,174.10200000000003,162.00599999999997,6.48,0.364565266358721,0.9543899999526315,0.29856277060346265,0.7322958701436528,356.16280915642113,873.573599671654,1192.9243838290213,2.6377244657026453,0.11192412424578878
12.0,12.0,5.0,0.0,2.0,2.0,1.0,2.0,148.01999999999998,141.97199999999998,38.81,0.2801408332852054,0.9166174506923448,0.3997654926156919,0.600234582736233,238.11098752259252,357.515723294136,595.6266659351128,2.0059812742626337,8.31556746437834e-08
12.0,12.0,4.0,0.0,2.0,1.0,1.0,2.0,146.04799999999997,137.98399999999998,6.48,0.25093407512473104,0.8979712266572004,0.44005417404651753,0.5777046839052619,331.4929784836543,435.1851604786041,753.3003844399682,2.2811609101934303,0.08034680046797166
15.0,15.0,5.0,0.0,2.0,1.0,1.0,2.0,188.085,178.005,23.550000000000004,0.3768954500253805,0.9568677733742051,0.2905237757531915,0.7301301091295321,398.9152984001973,1002.5343695168342,1373.0900246150168,2.7158350726390674,0.07389032893398222
15.0,15.0,5.0,0.0,2.0,1.0,1.0,2.0,188.085,178.005,23.550000000000004,0.37673124740724934,0.9566307177535646,0.29130339828141344,0.7253896984693105,400.67122093249395,997.7321852482373,1375.4430030556177,2.715495744150177,0.07530872181603537
14.0,14.0,4.0,0.0,2.0,1.0,1.0,2.0,174.10199999999998,162.00599999999997,6.48,0.21058758326393623,0.8660772932180204,0.49991011409267094,0.5604317148704293,511.48092496472253,573.4033455629485,1023.1457827034615,2.460489529049542,0.13395660353541333
14.0,14.0,4.0,0.0,2.0,1.0,1.0,2.0,174.102,162.00599999999997,6.48,0.2715663778152408,0.9242266023978621,0.3818444544838961,0.6737764689249586,406.6336136903788,717.5177147689963,1064.919521327049,2.507338856493167,0.14196127289537627
15.0,15.0,7.0,1.0,2.0,2.0,1.0,4.0,210.088,205.04799999999997,19.09,0.4873882209236216,0.9758280890913713,0.2185395628719955,0.7833831301837677,400.50781148179493,1435.6716875352738,1832.6558643131502,2.9549387998607703,0.028391660767402693
15.0,15.0,7.0,1.0,2.0,2.0,1.0,4.0,206.08100000000002,202.04899999999998,47.16,0.33504258476131993,0.94469332581353,0.3279550581457334,0.6842499990471331,504.00511930895306,1051.5632975956526,1536.8115441140362,2.7391287782635154,0.028017541390936217
16.0,16.0,7.0,0.0,2.0,1.0,1.0,2.0,206.031,200.99099999999999,40.620000000000005,0.27614701088598576,0.9251141143836794,0.37968918257977874,0.6667577749942917,543.4523375126279,954.3360411623812,1431.308455564019,2.6661561519467583,0.05421402999569453
14.0,14.0,7.0,0.0,2.0,2.0,1.0,3.0,198.052,196.03599999999997,9.86,0.3904082032658132,0.9589247425942317,0.2836606036103473,0.7163393964928259,405.67144766432426,1024.4582303484624,1430.1296778652356,2.6871882595239467,2.0622987651752578e-10
14.0,14.0,6.0,0.0,2.0,2.0,1.0,3.0,194.089,189.04899999999998,9.86,0.5122581276463084,0.9789341846257836,0.20417605680160444,0.7980816669841913,310.1693799967989,1212.3874841790614,1519.127094800283,2.7992493411721986,0.032410002253304565
15.0,15.0,6.0,0.0,2.0,1.0,1.0,2.0,192.04799999999997,184.99199999999996,23.550000000000004,0.38796923838109965,0.9595010346998932,0.28170510185268965,0.7418470949524095,398.8124200701429,1050.2395352949152,1415.708900716649,2.7310163157422234,0.08429778208075123
15.0,15.0,6.0,0.0,2.0,1.0,1.0,2.0,192.048,184.992,23.550000000000004,0.3942537683219055,0.960443292269397,0.27847564046918355,0.7351654545596035,396.92841207272363,1047.8764174755793,1425.3613400582096,2.733591581774724,0.07620034996209367
15.0,15.0,6.0,0.0,2.0,1.0,1.0,2.0,192.048,184.992,23.550000000000004,0.3864689662461186,0.9591685723289081,0.282835022330199,0.7406126293229628,398.68776342224476,1043.9767689106052,1409.6124310828527,2.7250592847132875,0.09669795943040436
14.0,14.0,7.0,0.0,2.0,2.0,1.0,3.0,181.98399999999998,179.968,26.93,0.4446927528597969,0.9694598797688475,0.24524995722440307,0.7547500429014469,307.81265274697023,947.2850291011888,1255.097681690205,2.626165915567223,1.790410128683476e-10
13.0,13.0,6.0,0.0,2.0,2.0,1.0,4.0,178.07100000000003,174.039,30.09,0.5085253539357352,0.9784789021406893,0.20634688770502777,0.7950068966669083,258.16467716455685,994.6488706677388,1251.1198013977437,2.651549784009902,0.015607329510503053
13.0,13.0,5.0,3.0,1.0,1.0,1.0,2.0,166.05399999999995,156.98199999999997,6.48,0.09433336303129036,0.7991900056011114,0.6010784765297253,0.7155881447608382,508.6826650690589,605.590282770282,846.2832806888949,2.4296850560850274,0.3789382605513617
13.0,13.0,5.0,1.0,2.0,1.0,1.0,2.0,164.03799999999998,156.98199999999997,6.48,0.3879979375580035,0.9607913903227591,0.27727225660289134,0.7912777357806895,267.9773671552022,764.7520416250247,966.4773909890262,2.4685483021863637,0.10598745797342046
12.0,12.0,5.0,0.0,2.0,1.0,1.0,2.0,150.011,144.97099999999998,6.48,0.33157625983607886,0.944854900537256,0.32748926231364,0.6991067409927012,256.38455362943125,547.3161729409005,782.8792669968184,2.2996113098371427,0.05384129673216231
16.0,16.0,7.0,2.0,2.0,2.0,1.0,3.0,210.03799999999998,203.98999999999995,26.93,0.32603370456479047,0.9461756319657095,0.32365363194979013,0.7523084926687171,515.7212390362209,1198.7551804664188,1593.4356612325214,2.8061639697119776,0.1522497339191091
16.0,16.0,7.0,2.0,2.0,2.0,1.0,3.0,210.03799999999998,203.98999999999995,26.93,0.5665384354029257,0.9847411193683032,0.17402565277929904,0.8850488286025072,342.95142523746097,1744.1610034292655,1970.6946634608817,3.1080053912730876,0.1289878630461543
16.0,16.0,6.0,0.0,2.0,1.0,1.0,2.0,206.07500000000002,197.003,23.550000000000004,0.3493965588043584,0.9527617210950906,0.30371878903999466,0.7875969214631515,455.24759536540176,1180.5381081184205,1498.911531961407,2.757846870832945,0.26335700275871526
16.0,16.0,7.0,0.0,2.0,2.0,1.0,4.0,206.031,200.99099999999999,44.0,0.3222244661786887,0.9389960053119646,0.3439280477195381,0.6584907521525976,523.1122113328398,1001.5599361110254,1520.9931693602973,2.7186907263886537,0.031782151812385646
15.0,15.0,6.0,2.0,2.0,2.0,1.0,3.0,192.04799999999997,184.99199999999996,26.93,0.5710320429139114,0.9851115638869574,0.17191627815943725,0.8596369903197467,302.73102060936867,1513.7530094254034,1760.921210315013,3.051856979336021,0.11799151152520722
15.0,15.0,6.0,2.0,2.0,2.0,1.0,3.0,192.048,184.99199999999996,26.93,0.2996806843329939,0.9352508681186014,0.35398561225479525,0.6905822126052383,499.75322459298377,974.9568221083827,1411.7896527197452,2.741358703032337,0.15030919190085598
15.0,15.0,6.0,0.0,2.0,1.0,1.0,2.0,192.048,184.99199999999996,23.550000000000004,0.28897107389456433,0.9276267361457785,0.37350855196036714,0.649768465107178,471.4071129108368,820.076205990546,1262.1052729225264,2.5784313475744423,0.08886930636874184
14.0,14.0,7.0,0.0,2.0,2.0,1.0,3.0,181.98399999999998,179.968,26.93,0.3270926934670271,0.9405355041678237,0.33969540091054773,0.6603045990913686,399.69577782130915,776.9341581469065,1176.6299359659608,2.542748129437441,4.9049706751544645e-12
14.0,14.0,6.0,1.0,2.0,2.0,1.0,3.0,178.02100000000002,172.981,26.93,0.25972989569124305,0.9122871463281561,0.4095511721927182,0.6227811636352044,443.8541436025331,674.943740380796,1083.7574733974227,2.4872119764352068,0.04791768227297401
13.0,13.0,6.0,0.0,2.0,2.0,1.0,3.0,163.994,160.97,26.93,0.2966528967177025,0.9269048198750197,0.375296489315391,0.6247035107165495,339.9808143884817,565.9184521341753,905.899266493722,2.3503144708855515,5.94309631045756e-11
15.0,15.0,7.0,2.0,2.0,2.0,1.0,4.0,210.088,205.04799999999997,19.09,0.5134302598639159,0.9792616244953424,0.20259977983883123,0.8155193594819253,376.96176764273747,1517.3739060414227,1860.6227901264836,2.9894200809269407,0.03549149998241518
16.0,16.0,6.0,1.0,2.0,1.0,1.0,2.0,206.07500000000002,197.003,23.550000000000004,0.33786143524262874,0.9500240280526975,0.31217678664905135,0.7845090394160359,481.8510233375032,1210.905165364214,1543.5197104491929,2.8021741178684194,0.2617138506564239
16.0,16.0,6.0,0.0,2.0,1.0,1.0,2.0,206.07500000000002,197.003,23.550000000000004,0.3599671557446522,0.9550912562995927,0.29631181572806986,0.7878203287377781,448.8817009389426,1193.4661745741187,1514.896393301064,2.7677473249769746,0.2508735632820832
14.0,14.0,7.0,0.0,2.0,2.0,1.0,3.0,198.052,196.03599999999997,9.86,0.45285040964260753,0.9707808757142915,0.23996768813195102,0.7600323118895789,341.9314892589171,1082.974888462491,1424.90637769073,2.6822765264338835,5.606386295762719e-11
15.0,15.0,7.0,0.0,2.0,1.0,1.0,2.0,196.01099999999997,191.97899999999996,23.550000000000004,0.4060591918595373,0.9624700954850834,0.27138775819283795,0.7319800647724173,403.67264302065945,1088.7754457043636,1487.4386586510097,2.7570501086451253,0.03585062947776844
